student_id,name,email,joining_time,leaving_time,total_duration,Total_Attendance,Attendance_Percentage,Certification_Status
STU0007,Student_7,student7@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0215,Student_215,student215@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0221,Student_221,student221@gmail.com,13:06,14:44,98,98,81.666667,Certified
STU0852,Student_852,student852@gmail.com,13:11,14:49,98,98,81.666667,Certified
STU0250,Student_250,student250@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0594,Student_594,student594@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0178,Student_178,student178@gmail.com,13:11,14:49,98,98,81.666667,Certified
STU0876,Student_876,student876@gmail.com,13:01,14:39,98,98,81.666667,Certified
STU0046,Student_46,student46@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0190,Student_190,student190@gmail.com,13:20,14:58,98,98,81.666667,Certified
STU0570,Student_570,student570@gmail.com,13:04,14:42,98,98,81.666667,Certified
STU0037,Student_37,student37@gmail.com,13:15,14:53,98,98,81.666667,Certified
STU0884,Student_884,student884@gmail.com,13:12,14:50,98,98,81.666667,Certified
STU0470,Student_470,student470@gmail.com,13:09,14:47,98,98,81.666667,Certified
STU0609,Student_609,student609@gmail.com,13:19,14:57,98,98,81.666667,Certified
STU0273,Student_273,student273@gmail.com,13:15,14:53,98,98,81.666667,Certified
STU0113,Student_113,student113@gmail.com,13:19,14:57,98,98,81.666667,Certified
STU0849,Student_849,student849@gmail.com,13:19,14:57,98,98,81.666667,Certified
STU0164,Student_164,student164@gmail.com,13:04,14:42,98,98,81.666667,Certified
STU0174,Student_174,student174@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0644,Student_644,student644@gmail.com,13:00,14:38,98,98,81.666667,Certified
STU0655,Student_655,student655@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0304,Student_304,student304@gmail.com,13:12,14:50,98,98,81.666667,Certified
STU0139,Student_139,student139@gmail.com,13:05,14:43,98,98,81.666667,Certified
STU0431,Student_431,student431@gmail.com,13:16,14:54,98,98,81.666667,Certified
STU0440,Student_440,student440@gmail.com,13:04,14:42,98,98,81.666667,Certified
STU0421,Student_421,student421@gmail.com,13:10,14:48,98,98,81.666667,Certified
STU0372,Student_372,student372@gmail.com,13:20,14:58,98,98,81.666667,Certified
STU0392,Student_392,student392@gmail.com,13:20,14:58,98,98,81.666667,Certified
STU0391,Student_391,student391@gmail.com,13:09,14:47,98,98,81.666667,Certified
STU0358,Student_358,student358@gmail.com,13:16,14:54,98,98,81.666667,Certified
STU0354,Student_354,student354@gmail.com,13:11,14:49,98,98,81.666667,Certified
STU0382,Student_382,student382@gmail.com,13:14,14:52,98,98,81.666667,Certified
STU0698,Student_698,student698@gmail.com,13:09,14:47,98,98,81.666667,Certified
STU0946,Student_946,student946@gmail.com,13:01,14:39,98,98,81.666667,Certified
STU0014,Student_14,student14@gmail.com,13:02,14:39,97,97,80.833333,Certified
STU0970,Student_970,student970@gmail.com,13:13,14:50,97,97,80.833333,Certified
STU0194,Student_194,student194@gmail.com,13:04,14:41,97,97,80.833333,Certified
STU0711,Student_711,student711@gmail.com,13:01,14:38,97,97,80.833333,Certified
STU0413,Student_413,student413@gmail.com,13:19,14:56,97,97,80.833333,Certified
STU0643,Student_643,student643@gmail.com,13:18,14:55,97,97,80.833333,Certified
STU0801,Student_801,student801@gmail.com,13:09,14:46,97,97,80.833333,Certified
STU0092,Student_92,student92@gmail.com,13:13,14:50,97,97,80.833333,Certified
STU0389,Student_389,student389@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0739,Student_739,student739@gmail.com,13:07,14:44,97,97,80.833333,Certified
STU0531,Student_531,student531@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0873,Student_873,student873@gmail.com,13:02,14:39,97,97,80.833333,Certified
STU0246,Student_246,student246@gmail.com,13:00,14:37,97,97,80.833333,Certified
STU0569,Student_569,student569@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0863,Student_863,student863@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0832,Student_832,student832@gmail.com,13:07,14:44,97,97,80.833333,Certified
STU0278,Student_278,student278@gmail.com,13:17,14:54,97,97,80.833333,Certified
STU0624,Student_624,student624@gmail.com,13:16,14:53,97,97,80.833333,Certified
STU0451,Student_451,student451@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0444,Student_444,student444@gmail.com,13:16,14:53,97,97,80.833333,Certified
STU0573,Student_573,student573@gmail.com,13:18,14:55,97,97,80.833333,Certified
STU0877,Student_877,student877@gmail.com,13:15,14:52,97,97,80.833333,Certified
STU0045,Student_45,student45@gmail.com,13:17,14:54,97,97,80.833333,Certified
STU0234,Student_234,student234@gmail.com,13:08,14:45,97,97,80.833333,Certified
STU0561,Student_561,student561@gmail.com,13:14,14:51,97,97,80.833333,Certified
STU0218,Student_218,student218@gmail.com,13:00,14:37,97,97,80.833333,Certified
STU0212,Student_212,student212@gmail.com,13:11,14:48,97,97,80.833333,Certified
STU0919,Student_919,student919@gmail.com,13:08,14:45,97,97,80.833333,Certified
STU0489,Student_489,student489@gmail.com,13:19,14:55,96,96,80.0,Certified
STU0567,Student_567,student567@gmail.com,13:05,14:41,96,96,80.0,Certified
STU0513,Student_513,student513@gmail.com,13:17,14:53,96,96,80.0,Certified
STU0121,Student_121,student121@gmail.com,13:09,14:45,96,96,80.0,Certified
STU0501,Student_501,student501@gmail.com,13:17,14:53,96,96,80.0,Certified
STU0490,Student_490,student490@gmail.com,13:02,14:38,96,96,80.0,Certified
STU0481,Student_481,student481@gmail.com,13:07,14:43,96,96,80.0,Certified
STU0582,Student_582,student582@gmail.com,13:03,14:39,96,96,80.0,Certified
STU0788,Student_788,student788@gmail.com,13:04,14:40,96,96,80.0,Certified
STU0102,Student_102,student102@gmail.com,13:14,14:50,96,96,80.0,Certified
STU0829,Student_829,student829@gmail.com,13:18,14:54,96,96,80.0,Certified
STU0064,Student_64,student64@gmail.com,13:17,14:53,96,96,80.0,Certified
STU0871,Student_871,student871@gmail.com,13:08,14:44,96,96,80.0,Certified
STU0179,Student_179,student179@gmail.com,13:12,14:48,96,96,80.0,Certified
STU0972,Student_972,student972@gmail.com,13:04,14:40,96,96,80.0,Certified
STU0729,Student_729,student729@gmail.com,13:20,14:56,96,96,80.0,Certified
STU0335,Student_335,student335@gmail.com,13:03,14:39,96,96,80.0,Certified
STU0306,Student_306,student306@gmail.com,13:20,14:56,96,96,80.0,Certified
STU0351,Student_351,student351@gmail.com,13:12,14:48,96,96,80.0,Certified
STU0680,Student_680,student680@gmail.com,13:15,14:51,96,96,80.0,Certified
STU0725,Student_725,student725@gmail.com,13:15,14:51,96,96,80.0,Certified
STU0505,Student_505,student505@gmail.com,13:13,14:49,96,96,80.0,Certified
STU0298,Student_298,student298@gmail.com,13:08,14:44,96,96,80.0,Certified
STU0301,Student_301,student301@gmail.com,13:11,14:47,96,96,80.0,Certified
STU0001,Student_1,student1@gmail.com,13:05,14:41,96,96,80.0,Certified
STU0162,Student_162,student162@gmail.com,13:01,14:35,94,94,78.333333,Not Certified
STU0082,Student_82,student82@gmail.com,13:09,14:43,94,94,78.333333,Not Certified
STU0732,Student_732,student732@gmail.com,13:18,14:51,93,93,77.5,Not Certified
STU0606,Student_606,student606@gmail.com,13:17,14:50,93,93,77.5,Not Certified
STU0057,Student_57,student57@gmail.com,13:08,14:38,90,90,75.0,Not Certified
STU0854,Student_854,student854@gmail.com,13:01,14:31,90,90,75.0,Not Certified
STU0138,Student_138,student138@gmail.com,13:09,14:38,89,89,74.166667,Not Certified
STU0597,Student_597,student597@gmail.com,13:17,14:46,89,89,74.166667,Not Certified
STU0806,Student_806,student806@gmail.com,13:20,14:49,89,89,74.166667,Not Certified
STU0050,Student_50,student50@gmail.com,13:00,14:29,89,89,74.166667,Not Certified
STU0553,Student_553,student553@gmail.com,13:05,14:34,89,89,74.166667,Not Certified
STU0200,Student_200,student200@gmail.com,13:11,14:40,89,89,74.166667,Not Certified
STU0180,Student_180,student180@gmail.com,13:08,14:36,88,88,73.333333,Not Certified
STU0722,Student_722,student722@gmail.com,13:16,14:44,88,88,73.333333,Not Certified
STU0796,Student_796,student796@gmail.com,13:07,14:35,88,88,73.333333,Not Certified
STU0925,Student_925,student925@gmail.com,13:12,14:39,87,87,72.5,Not Certified
STU0578,Student_578,student578@gmail.com,13:04,14:31,87,87,72.5,Not Certified
STU0858,Student_858,student858@gmail.com,13:10,14:36,86,86,71.666667,Not Certified
STU0715,Student_715,student715@gmail.com,13:04,14:29,85,85,70.833333,Not Certified
STU0665,Student_665,student665@gmail.com,13:11,14:36,85,85,70.833333,Not Certified
STU0502,Student_502,student502@gmail.com,13:20,14:45,85,85,70.833333,Not Certified
STU0393,Student_393,student393@gmail.com,13:19,14:43,84,84,70.0,Not Certified
STU0710,Student_710,student710@gmail.com,13:12,14:36,84,84,70.0,Not Certified
STU0054,Student_54,student54@gmail.com,13:19,14:42,83,83,69.166667,Not Certified
STU0374,Student_374,student374@gmail.com,13:20,14:43,83,83,69.166667,Not Certified
STU0132,Student_132,student132@gmail.com,13:07,14:30,83,83,69.166667,Not Certified
STU0069,Student_69,student69@gmail.com,13:04,14:27,83,83,69.166667,Not Certified
STU0249,Student_249,student249@gmail.com,13:03,14:25,82,82,68.333333,Not Certified
STU0111,Student_111,student111@gmail.com,13:10,14:32,82,82,68.333333,Not Certified
STU0930,Student_930,student930@gmail.com,13:17,14:37,80,80,66.666667,Not Certified
STU0237,Student_237,student237@gmail.com,13:02,14:22,80,80,66.666667,Not Certified
STU0032,Student_32,student32@gmail.com,13:05,14:25,80,80,66.666667,Not Certified
STU0790,Student_790,student790@gmail.com,13:13,14:33,80,80,66.666667,Not Certified
STU0730,Student_730,student730@gmail.com,13:19,14:39,80,80,66.666667,Not Certified
STU0833,Student_833,student833@gmail.com,13:03,14:22,79,79,65.833333,Not Certified
STU0498,Student_498,student498@gmail.com,13:13,14:31,78,78,65.0,Not Certified
STU0143,Student_143,student143@gmail.com,13:08,14:26,78,78,65.0,Not Certified
STU0754,Student_754,student754@gmail.com,13:05,14:23,78,78,65.0,Not Certified
STU0742,Student_742,student742@gmail.com,13:00,14:16,76,76,63.333333,Not Certified
STU0055,Student_55,student55@gmail.com,13:20,14:36,76,76,63.333333,Not Certified
STU0100,Student_100,student100@gmail.com,13:03,14:19,76,76,63.333333,Not Certified
STU0264,Student_264,student264@gmail.com,13:06,14:21,75,75,62.5,Not Certified
STU0473,Student_473,student473@gmail.com,13:04,14:19,75,75,62.5,Not Certified
STU0562,Student_562,student562@gmail.com,13:11,14:26,75,75,62.5,Not Certified
STU0921,Student_921,student921@gmail.com,13:05,14:19,74,74,61.666667,Not Certified
STU0893,Student_893,student893@gmail.com,13:17,14:31,74,74,61.666667,Not Certified
STU0235,Student_235,student235@gmail.com,13:04,14:17,73,73,60.833333,Not Certified
STU0673,Student_673,student673@gmail.com,13:19,14:32,73,73,60.833333,Not Certified
STU0935,Student_935,student935@gmail.com,13:13,14:26,73,73,60.833333,Not Certified
STU0349,Student_349,student349@gmail.com,13:20,14:33,73,73,60.833333,Not Certified
STU0071,Student_71,student71@gmail.com,13:08,14:21,73,73,60.833333,Not Certified
STU0051,Student_51,student51@gmail.com,13:14,14:26,72,72,60.0,Not Certified
STU0348,Student_348,student348@gmail.com,13:18,14:29,71,71,59.166667,Not Certified
STU0907,Student_907,student907@gmail.com,13:01,14:12,71,71,59.166667,Not Certified
STU0565,Student_565,student565@gmail.com,13:20,14:31,71,71,59.166667,Not Certified
STU0579,Student_579,student579@gmail.com,13:11,14:21,70,70,58.333333,Not Certified
STU0870,Student_870,student870@gmail.com,13:00,14:10,70,70,58.333333,Not Certified
STU0937,Student_937,student937@gmail.com,13:04,14:13,69,69,57.5,Not Certified
STU0087,Student_87,student87@gmail.com,13:17,14:25,68,68,56.666667,Not Certified
STU0944,Student_944,student944@gmail.com,13:08,14:16,68,68,56.666667,Not Certified
STU0461,Student_461,student461@gmail.com,13:09,14:17,68,68,56.666667,Not Certified
STU0894,Student_894,student894@gmail.com,13:17,14:25,68,68,56.666667,Not Certified
STU0311,Student_311,student311@gmail.com,13:05,14:12,67,67,55.833333,Not Certified
STU0210,Student_210,student210@gmail.com,13:03,14:10,67,67,55.833333,Not Certified
STU0543,Student_543,student543@gmail.com,13:03,14:10,67,67,55.833333,Not Certified
STU0516,Student_516,student516@gmail.com,13:12,14:19,67,67,55.833333,Not Certified
STU0605,Student_605,student605@gmail.com,13:00,14:06,66,66,55.0,Not Certified
STU0571,Student_571,student571@gmail.com,13:07,14:13,66,66,55.0,Not Certified
STU0231,Student_231,student231@gmail.com,13:00,14:05,65,65,54.166667,Not Certified
STU0289,Student_289,student289@gmail.com,13:03,14:07,64,64,53.333333,Not Certified
STU0771,Student_771,student771@gmail.com,13:12,14:16,64,64,53.333333,Not Certified
STU0874,Student_874,student874@gmail.com,13:13,14:17,64,64,53.333333,Not Certified
STU0519,Student_519,student519@gmail.com,13:02,14:06,64,64,53.333333,Not Certified
STU0525,Student_525,student525@gmail.com,13:17,14:20,63,63,52.5,Not Certified
STU0755,Student_755,student755@gmail.com,13:17,14:20,63,63,52.5,Not Certified
STU0814,Student_814,student814@gmail.com,13:00,14:03,63,63,52.5,Not Certified
STU0310,Student_310,student310@gmail.com,13:14,14:17,63,63,52.5,Not Certified
STU0786,Student_786,student786@gmail.com,13:13,14:15,62,62,51.666667,Not Certified
STU0099,Student_99,student99@gmail.com,13:18,14:20,62,62,51.666667,Not Certified
STU0232,Student_232,student232@gmail.com,13:07,14:08,61,61,50.833333,Not Certified
STU0554,Student_554,student554@gmail.com,13:09,14:10,61,61,50.833333,Not Certified
STU0256,Student_256,student256@gmail.com,13:17,14:18,61,61,50.833333,Not Certified
STU0716,Student_716,student716@gmail.com,13:04,14:05,61,61,50.833333,Not Certified
STU0122,Student_122,student122@gmail.com,13:01,14:02,61,61,50.833333,Not Certified
STU0836,Student_836,student836@gmail.com,13:16,14:15,59,59,49.166667,Not Certified
STU0328,Student_328,student328@gmail.com,13:16,14:15,59,59,49.166667,Not Certified
STU0610,Student_610,student610@gmail.com,13:02,14:01,59,59,49.166667,Not Certified
STU0284,Student_284,student284@gmail.com,13:09,14:08,59,59,49.166667,Not Certified
STU0761,Student_761,student761@gmail.com,13:17,14:15,58,58,48.333333,Not Certified
STU0891,Student_891,student891@gmail.com,13:00,13:58,58,58,48.333333,Not Certified
STU0626,Student_626,student626@gmail.com,13:04,14:02,58,58,48.333333,Not Certified
STU0911,Student_911,student911@gmail.com,13:16,14:13,57,57,47.5,Not Certified
STU0123,Student_123,student123@gmail.com,13:01,13:58,57,57,47.5,Not Certified
STU0772,Student_772,student772@gmail.com,13:04,14:01,57,57,47.5,Not Certified
STU0589,Student_589,student589@gmail.com,13:19,14:15,56,56,46.666667,Not Certified
STU0773,Student_773,student773@gmail.com,13:01,13:57,56,56,46.666667,Not Certified
STU0630,Student_630,student630@gmail.com,13:16,14:12,56,56,46.666667,Not Certified
STU0151,Student_151,student151@gmail.com,13:12,14:07,55,55,45.833333,Not Certified
STU0021,Student_21,student21@gmail.com,13:12,14:06,54,54,45.0,Not Certified
STU0322,Student_322,student322@gmail.com,13:13,14:07,54,54,45.0,Not Certified
STU0824,Student_824,student824@gmail.com,13:00,13:53,53,53,44.166667,Not Certified
STU0182,Student_182,student182@gmail.com,13:11,14:04,53,53,44.166667,Not Certified
STU0646,Student_646,student646@gmail.com,13:18,14:11,53,53,44.166667,Not Certified
STU0775,Student_775,student775@gmail.com,13:14,14:06,52,52,43.333333,Not Certified
STU0333,Student_333,student333@gmail.com,13:04,13:56,52,52,43.333333,Not Certified
STU0465,Student_465,student465@gmail.com,13:04,13:56,52,52,43.333333,Not Certified
STU0895,Student_895,student895@gmail.com,13:07,13:58,51,51,42.5,Not Certified
STU0146,Student_146,student146@gmail.com,13:03,13:53,50,50,41.666667,Not Certified
STU0825,Student_825,student825@gmail.com,13:12,14:02,50,50,41.666667,Not Certified
STU0456,Student_456,student456@gmail.com,13:17,14:07,50,50,41.666667,Not Certified
STU0908,Student_908,student908@gmail.com,13:14,14:03,49,49,40.833333,Not Certified
STU0189,Student_189,student189@gmail.com,13:19,14:07,48,48,40.0,Not Certified
STU0156,Student_156,student156@gmail.com,13:11,13:59,48,48,40.0,Not Certified
STU0288,Student_288,student288@gmail.com,13:15,14:03,48,48,40.0,Not Certified
STU0308,Student_308,student308@gmail.com,13:16,14:03,47,47,39.166667,Not Certified
STU0968,Student_968,student968@gmail.com,13:10,13:56,46,46,38.333333,Not Certified
STU0056,Student_56,student56@gmail.com,13:01,13:47,46,46,38.333333,Not Certified
STU0950,Student_950,student950@gmail.com,13:15,14:01,46,46,38.333333,Not Certified
STU0855,Student_855,student855@gmail.com,13:16,14:01,45,45,37.5,Not Certified
STU0708,Student_708,student708@gmail.com,13:04,13:49,45,45,37.5,Not Certified
STU0791,Student_791,student791@gmail.com,13:15,14:00,45,45,37.5,Not Certified
STU0009,Student_9,student9@gmail.com,13:20,14:05,45,45,37.5,Not Certified
STU0397,Student_397,student397@gmail.com,13:18,14:02,44,44,36.666667,Not Certified
STU0622,Student_622,student622@gmail.com,13:18,14:01,43,43,35.833333,Not Certified
STU0813,Student_813,student813@gmail.com,13:08,13:51,43,43,35.833333,Not Certified
STU0800,Student_800,student800@gmail.com,13:15,13:58,43,43,35.833333,Not Certified
STU0166,Student_166,student166@gmail.com,13:13,13:55,42,42,35.0,Not Certified
STU0887,Student_887,student887@gmail.com,13:03,13:45,42,42,35.0,Not Certified
STU0526,Student_526,student526@gmail.com,13:20,14:02,42,42,35.0,Not Certified
STU0361,Student_361,student361@gmail.com,13:10,13:51,41,41,34.166667,Not Certified
STU0352,Student_352,student352@gmail.com,13:10,13:51,41,41,34.166667,Not Certified
STU0656,Student_656,student656@gmail.com,13:01,13:41,40,40,33.333333,Not Certified
STU0811,Student_811,student811@gmail.com,13:10,13:50,40,40,33.333333,Not Certified
STU0408,Student_408,student408@gmail.com,13:19,13:59,40,40,33.333333,Not Certified
STU0627,Student_627,student627@gmail.com,13:05,13:45,40,40,33.333333,Not Certified
STU0789,Student_789,student789@gmail.com,13:17,13:57,40,40,33.333333,Not Certified
STU0420,Student_420,student420@gmail.com,13:19,13:58,39,39,32.5,Not Certified
STU0125,Student_125,student125@gmail.com,13:13,13:51,38,38,31.666667,Not Certified
STU0252,Student_252,student252@gmail.com,13:19,13:57,38,38,31.666667,Not Certified
STU0738,Student_738,student738@gmail.com,13:12,13:50,38,38,31.666667,Not Certified
STU0670,Student_670,student670@gmail.com,13:07,13:45,38,38,31.666667,Not Certified
STU0133,Student_133,student133@gmail.com,13:18,13:56,38,38,31.666667,Not Certified
STU0439,Student_439,student439@gmail.com,13:07,13:44,37,37,30.833333,Not Certified
STU0523,Student_523,student523@gmail.com,13:10,13:47,37,37,30.833333,Not Certified
STU0879,Student_879,student879@gmail.com,13:05,13:42,37,37,30.833333,Not Certified
STU0198,Student_198,student198@gmail.com,13:17,13:54,37,37,30.833333,Not Certified
STU0484,Student_484,student484@gmail.com,13:04,13:41,37,37,30.833333,Not Certified
STU0529,Student_529,student529@gmail.com,13:05,13:42,37,37,30.833333,Not Certified
STU0277,Student_277,student277@gmail.com,13:11,13:47,36,36,30.0,Not Certified
STU0602,Student_602,student602@gmail.com,13:07,13:42,35,35,29.166667,Not Certified
STU0668,Student_668,student668@gmail.com,13:14,13:49,35,35,29.166667,Not Certified
STU0363,Student_363,student363@gmail.com,13:20,13:54,34,34,28.333333,Not Certified
STU0236,Student_236,student236@gmail.com,13:16,13:50,34,34,28.333333,Not Certified
STU0853,Student_853,student853@gmail.com,13:18,13:52,34,34,28.333333,Not Certified
STU0898,Student_898,student898@gmail.com,13:06,13:40,34,34,28.333333,Not Certified
STU0261,Student_261,student261@gmail.com,13:03,13:37,34,34,28.333333,Not Certified
STU0193,Student_193,student193@gmail.com,13:13,13:47,34,34,28.333333,Not Certified
STU0040,Student_40,student40@gmail.com,13:10,13:43,33,33,27.5,Not Certified
STU0794,Student_794,student794@gmail.com,13:01,13:32,31,31,25.833333,Not Certified
STU0636,Student_636,student636@gmail.com,13:17,13:48,31,31,25.833333,Not Certified
STU0555,Student_555,student555@gmail.com,13:03,13:33,30,30,25.0,Not Certified
STU0129,Student_129,student129@gmail.com,13:05,13:35,30,30,25.0,Not Certified
STU0274,Student_274,student274@gmail.com,13:02,13:32,30,30,25.0,Not Certified
STU0551,Student_551,student551@gmail.com,13:13,13:43,30,30,25.0,Not Certified
STU0940,Student_940,student940@gmail.com,13:20,13:50,30,30,25.0,Not Certified
STU0387,Student_387,student387@gmail.com,13:16,13:45,29,29,24.166667,Not Certified
STU0342,Student_342,student342@gmail.com,13:11,13:40,29,29,24.166667,Not Certified
STU0077,Student_77,student77@gmail.com,13:04,13:32,28,28,23.333333,Not Certified
STU0510,Student_510,student510@gmail.com,13:11,13:39,28,28,23.333333,Not Certified
STU0415,Student_415,student415@gmail.com,13:10,13:38,28,28,23.333333,Not Certified
STU0596,Student_596,student596@gmail.com,13:11,13:39,28,28,23.333333,Not Certified
STU0400,Student_400,student400@gmail.com,13:04,13:31,27,27,22.5,Not Certified
STU0330,Student_330,student330@gmail.com,13:12,13:39,27,27,22.5,Not Certified
STU0315,Student_315,student315@gmail.com,13:02,13:28,26,26,21.666667,Not Certified
STU0317,Student_317,student317@gmail.com,13:19,13:45,26,26,21.666667,Not Certified
STU0671,Student_671,student671@gmail.com,13:03,13:29,26,26,21.666667,Not Certified
STU0685,Student_685,student685@gmail.com,13:01,13:27,26,26,21.666667,Not Certified
STU0943,Student_943,student943@gmail.com,13:06,13:32,26,26,21.666667,Not Certified
STU0782,Student_782,student782@gmail.com,13:07,13:33,26,26,21.666667,Not Certified
STU0283,Student_283,student283@gmail.com,13:13,13:39,26,26,21.666667,Not Certified
STU0160,Student_160,student160@gmail.com,13:03,13:28,25,25,20.833333,Not Certified
STU0004,Student_4,student4@gmail.com,13:09,13:33,24,24,20.0,Not Certified
STU0097,Student_97,student97@gmail.com,13:15,13:39,24,24,20.0,Not Certified
STU0112,Student_112,student112@gmail.com,13:17,13:41,24,24,20.0,Not Certified
STU0027,Student_27,student27@gmail.com,13:08,13:31,23,23,19.166667,Not Certified
STU0649,Student_649,student649@gmail.com,13:19,13:42,23,23,19.166667,Not Certified
STU0029,Student_29,student29@gmail.com,13:18,13:40,22,22,18.333333,Not Certified
STU0434,Student_434,student434@gmail.com,13:11,13:33,22,22,18.333333,Not Certified
STU0150,Student_150,student150@gmail.com,13:09,13:31,22,22,18.333333,Not Certified
STU0689,Student_689,student689@gmail.com,13:17,13:38,21,21,17.5,Not Certified
STU0890,Student_890,student890@gmail.com,13:07,13:27,20,20,16.666667,Not Certified
